id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,nama_rumah_sakit,kategori_kunjungan,jumlah_kunjungan,satuan,tahun
177,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM AL - ARIF,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
178,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RSU DADI KELUARGA CIAMIS,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
179,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RSU DADI KELUARGA CIAMIS,KUNJUNGAN RAWAT INAP,0,ORANG,2019
180,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RSU DADI KELUARGA CIAMIS,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
181,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS KHUSUS BEDAH RSOP CIAMIS,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
182,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS KHUSUS BEDAH RSOP CIAMIS,KUNJUNGAN RAWAT INAP,0,ORANG,2019
183,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS KHUSUS BEDAH RSOP CIAMIS,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
184,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM PERMATA BUNDA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
185,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM PERMATA BUNDA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
186,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM PERMATA BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
187,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH 45 KUNINGAN,KUNJUNGAN RAWAT JALAN,121806,ORANG,2019
188,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH 45 KUNINGAN,KUNJUNGAN RAWAT INAP,16994,ORANG,2019
189,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH 45 KUNINGAN,KUNJUNGAN GANGGUAN JIWA,5791,ORANG,2019
190,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM WIJAYA KUSUMAH,KUNJUNGAN RAWAT JALAN,57104,ORANG,2019
191,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM WIJAYA KUSUMAH,KUNJUNGAN RAWAT INAP,11630,ORANG,2019
192,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM WIJAYA KUSUMAH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
193,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM SEKAR KAMULYAN,KUNJUNGAN RAWAT JALAN,85722,ORANG,2019
194,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM SEKAR KAMULYAN,KUNJUNGAN RAWAT INAP,11620,ORANG,2019
195,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM SEKAR KAMULYAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
196,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM JUANDA,KUNJUNGAN RAWAT JALAN,61143,ORANG,2019
197,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM JUANDA,KUNJUNGAN RAWAT INAP,11369,ORANG,2019
198,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM JUANDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
199,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM EL - SYIFA,KUNJUNGAN RAWAT JALAN,12335,ORANG,2019
200,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM EL - SYIFA,KUNJUNGAN RAWAT INAP,2648,ORANG,2019
201,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM EL - SYIFA,KUNJUNGAN GANGGUAN JIWA,3232,ORANG,2019
202,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KUNINGAN MEDICAL CENTER,KUNJUNGAN RAWAT JALAN,32440,ORANG,2019
203,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KUNINGAN MEDICAL CENTER,KUNJUNGAN RAWAT INAP,14705,ORANG,2019
204,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KUNINGAN MEDICAL CENTER,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
205,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH LINGGAJATI KUNINGAN,KUNJUNGAN RAWAT JALAN,50769,ORANG,2019
206,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH LINGGAJATI KUNINGAN,KUNJUNGAN RAWAT INAP,7988,ORANG,2019
207,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH LINGGAJATI KUNINGAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
208,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KMC LURAGUNG,KUNJUNGAN RAWAT JALAN,12366,ORANG,2019
209,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KMC LURAGUNG,KUNJUNGAN RAWAT INAP,10520,ORANG,2019
210,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KMC LURAGUNG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
211,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS JANTUNG HASNA MEDIKA KUNINGAN,KUNJUNGAN RAWAT JALAN,22459,ORANG,2019
212,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS JANTUNG HASNA MEDIKA KUNINGAN,KUNJUNGAN RAWAT INAP,2685,ORANG,2019
213,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS JANTUNG HASNA MEDIKA KUNINGAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
214,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS MITRA HUSADA CIAWIGEBANG,KUNJUNGAN RAWAT JALAN,3950,ORANG,2019
215,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS MITRA HUSADA CIAWIGEBANG,KUNJUNGAN RAWAT INAP,861,ORANG,2019
216,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS MITRA HUSADA CIAWIGEBANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
217,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM ARIA KAMUNING,KUNJUNGAN RAWAT JALAN,27776,ORANG,2019
218,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM ARIA KAMUNING,KUNJUNGAN RAWAT INAP,878,ORANG,2019
219,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM ARIA KAMUNING,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
220,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH WALED,KUNJUNGAN RAWAT JALAN,105692,ORANG,2019
221,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH WALED,KUNJUNGAN RAWAT INAP,18801,ORANG,2019
222,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH WALED,KUNJUNGAN GANGGUAN JIWA,8974,ORANG,2019
223,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PERTAMINA CIREBON,KUNJUNGAN RAWAT JALAN,131566,ORANG,2019
224,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PERTAMINA CIREBON,KUNJUNGAN RAWAT INAP,6842,ORANG,2019
225,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PERTAMINA CIREBON,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
226,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PARU PROVINSI JAWA BARAT,KUNJUNGAN RAWAT JALAN,5610,ORANG,2019
227,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PARU PROVINSI JAWA BARAT,KUNJUNGAN RAWAT INAP,925,ORANG,2019
228,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PARU PROVINSI JAWA BARAT,KUNJUNGAN GANGGUAN JIWA,3,ORANG,2019
229,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH ARJAWINANGUN,KUNJUNGAN RAWAT JALAN,86418,ORANG,2019
230,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH ARJAWINANGUN,KUNJUNGAN RAWAT INAP,22822,ORANG,2019
231,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH ARJAWINANGUN,KUNJUNGAN GANGGUAN JIWA,4469,ORANG,2019
232,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM MITRA PLUMBON,KUNJUNGAN RAWAT JALAN,191362,ORANG,2019
233,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM MITRA PLUMBON,KUNJUNGAN RAWAT INAP,30982,ORANG,2019
234,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM MITRA PLUMBON,KUNJUNGAN GANGGUAN JIWA,4824,ORANG,2019
235,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER KASIH/HURIP,KUNJUNGAN RAWAT JALAN,50669,ORANG,2019
236,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER KASIH/HURIP,KUNJUNGAN RAWAT INAP,4495,ORANG,2019
237,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER KASIH/HURIP,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
238,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER WARAS,KUNJUNGAN RAWAT JALAN,85455,ORANG,2019
239,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER WARAS,KUNJUNGAN RAWAT INAP,13959,ORANG,2019
240,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER WARAS,KUNJUNGAN GANGGUAN JIWA,896,ORANG,2019
241,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM UNIVERSITAS MUHAMMADIYAH CIREBON,KUNJUNGAN RAWAT JALAN,50951,ORANG,2019
242,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM UNIVERSITAS MUHAMMADIYAH CIREBON,KUNJUNGAN RAWAT INAP,12564,ORANG,2019
243,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM UNIVERSITAS MUHAMMADIYAH CIREBON,KUNJUNGAN GANGGUAN JIWA,2313,ORANG,2019
244,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS IBU DAN ANAK KHALISHAH,KUNJUNGAN RAWAT JALAN,39211,ORANG,2019
245,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS IBU DAN ANAK KHALISHAH,KUNJUNGAN RAWAT INAP,8737,ORANG,2019
246,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS IBU DAN ANAK KHALISHAH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
247,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS JANTUNG HASNA MEDIKA,KUNJUNGAN RAWAT JALAN,71676,ORANG,2019
248,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS JANTUNG HASNA MEDIKA,KUNJUNGAN RAWAT INAP,5862,ORANG,2019
249,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS JANTUNG HASNA MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
250,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM PERMATA CIREBON,KUNJUNGAN RAWAT JALAN,129833,ORANG,2019
251,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM PERMATA CIREBON,KUNJUNGAN RAWAT INAP,11382,ORANG,2019
252,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM PERMATA CIREBON,KUNJUNGAN GANGGUAN JIWA,484,ORANG,2019
253,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH MAJALENGKA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
254,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH MAJALENGKA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
255,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH MAJALENGKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
256,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH CIDERES,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
257,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH CIDERES,KUNJUNGAN RAWAT INAP,0,ORANG,2019
258,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH CIDERES,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
259,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS BEDAH BUDI KASIH,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
260,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS BEDAH BUDI KASIH,KUNJUNGAN RAWAT INAP,0,ORANG,2019
261,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS BEDAH BUDI KASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
262,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS IBU DAN ANAK MITRA PLUMBON MAJALENGKA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
263,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS IBU DAN ANAK MITRA PLUMBON MAJALENGKA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
264,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS IBU DAN ANAK MITRA PLUMBON MAJALENGKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
265,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM DAERAH SUMEDANG,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
266,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM DAERAH SUMEDANG,KUNJUNGAN RAWAT INAP,0,ORANG,2019
267,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM DAERAH SUMEDANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
268,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM PAKUWON,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
269,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM PAKUWON,KUNJUNGAN RAWAT INAP,0,ORANG,2019
270,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM PAKUWON,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
271,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM HARAPAN KELUARGA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
272,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM HARAPAN KELUARGA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
273,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM HARAPAN KELUARGA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
274,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH KAB. INDRAMAYU,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
275,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH KAB. INDRAMAYU,KUNJUNGAN RAWAT INAP,0,ORANG,2019
276,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH KAB. INDRAMAYU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
277,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH M.A. SENTOT PATROL,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
278,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH M.A. SENTOT PATROL,KUNJUNGAN RAWAT INAP,0,ORANG,2019
279,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH M.A. SENTOT PATROL,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
280,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERMATA MEDICAL CENTER,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
281,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERMATA MEDICAL CENTER,KUNJUNGAN RAWAT INAP,0,ORANG,2019
282,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERMATA MEDICAL CENTER,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
283,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM BHAYANGKARA INDRAMAYU,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
284,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM BHAYANGKARA INDRAMAYU,KUNJUNGAN RAWAT INAP,0,ORANG,2019
285,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM BHAYANGKARA INDRAMAYU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
286,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM MM INDRAMAYU,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
287,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM MM INDRAMAYU,KUNJUNGAN RAWAT INAP,0,ORANG,2019
288,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM MM INDRAMAYU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
289,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERTAMINA BALONGAN INDRAMAYU,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
290,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERTAMINA BALONGAN INDRAMAYU,KUNJUNGAN RAWAT INAP,0,ORANG,2019
291,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERTAMINA BALONGAN INDRAMAYU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
292,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH MURSID IBNU SYAFIUDDIN,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
293,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH MURSID IBNU SYAFIUDDIN,KUNJUNGAN RAWAT INAP,0,ORANG,2019
294,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH MURSID IBNU SYAFIUDDIN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
295,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM SYAHID AL IRSYAD,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
296,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM SYAHID AL IRSYAD,KUNJUNGAN RAWAT INAP,0,ORANG,2019
297,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM SYAHID AL IRSYAD,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
298,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS IBU DAN ANAK IRHAMNA INDRAMAYU,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
299,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS IBU DAN ANAK IRHAMNA INDRAMAYU,KUNJUNGAN RAWAT INAP,0,ORANG,2019
300,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS IBU DAN ANAK IRHAMNA INDRAMAYU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
301,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS MITRA PLUMBON INDRAMAYU,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
302,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS MITRA PLUMBON INDRAMAYU,KUNJUNGAN RAWAT INAP,0,ORANG,2019
303,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS MITRA PLUMBON INDRAMAYU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
304,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM SENTRA MEDIKA LANGUT,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
305,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM SENTRA MEDIKA LANGUT,KUNJUNGAN RAWAT INAP,0,ORANG,2019
306,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM SENTRA MEDIKA LANGUT,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
307,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM DAERAH SUBANG,KUNJUNGAN RAWAT JALAN,118602,ORANG,2019
308,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM DAERAH SUBANG,KUNJUNGAN RAWAT INAP,136588,ORANG,2019
309,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM DAERAH SUBANG,KUNJUNGAN GANGGUAN JIWA,5921,ORANG,2019
310,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PTPN VIII,KUNJUNGAN RAWAT JALAN,37923,ORANG,2019
311,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PTPN VIII,KUNJUNGAN RAWAT INAP,11750,ORANG,2019
312,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PTPN VIII,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
313,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM TNI AU LANUD SURYADARMA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
314,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM TNI AU LANUD SURYADARMA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
315,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM TNI AU LANUD SURYADARMA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
316,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM MUTIARA HATI,KUNJUNGAN RAWAT JALAN,4127,ORANG,2019
317,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM MUTIARA HATI,KUNJUNGAN RAWAT INAP,1987,ORANG,2019
318,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM MUTIARA HATI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
319,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PAMANUKAN MEDICAL CENTER (PMC),KUNJUNGAN RAWAT JALAN,40506,ORANG,2019
320,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PAMANUKAN MEDICAL CENTER (PMC),KUNJUNGAN RAWAT INAP,10639,ORANG,2019
321,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PAMANUKAN MEDICAL CENTER (PMC),KUNJUNGAN GANGGUAN JIWA,273,ORANG,2019
322,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM HAJI SYAIFUL ANWAR,KUNJUNGAN RAWAT JALAN,3146,ORANG,2019
323,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM HAJI SYAIFUL ANWAR,KUNJUNGAN RAWAT INAP,1666,ORANG,2019
324,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM HAJI SYAIFUL ANWAR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
325,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM KHARISMA,KUNJUNGAN RAWAT JALAN,5861,ORANG,2019
326,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM KHARISMA,KUNJUNGAN RAWAT INAP,2228,ORANG,2019
327,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM KHARISMA,KUNJUNGAN GANGGUAN JIWA,2,ORANG,2019
328,32,JAWA BARAT,3213,KABUPATEN SUBANG,RUMAH SAKIT BERSALIN GRHA MUTIARA,KUNJUNGAN RAWAT JALAN,10043,ORANG,2019
329,32,JAWA BARAT,3213,KABUPATEN SUBANG,RUMAH SAKIT BERSALIN GRHA MUTIARA,KUNJUNGAN RAWAT INAP,951,ORANG,2019
330,32,JAWA BARAT,3213,KABUPATEN SUBANG,RUMAH SAKIT BERSALIN GRHA MUTIARA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
331,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DAERAH BAYU ASIH,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
332,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DAERAH BAYU ASIH,KUNJUNGAN RAWAT INAP,0,ORANG,2019
333,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DAERAH BAYU ASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
334,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM SILOAM PURWAKARTA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
335,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM SILOAM PURWAKARTA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
336,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM SILOAM PURWAKARTA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
337,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DR. ABDUL RADJAK,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
338,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DR. ABDUL RADJAK,KUNJUNGAN RAWAT INAP,0,ORANG,2019
339,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DR. ABDUL RADJAK,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
340,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS IBU DAN ANAK ASRI,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
341,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS IBU DAN ANAK ASRI,KUNJUNGAN RAWAT INAP,0,ORANG,2019
342,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS IBU DAN ANAK ASRI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
343,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM RAMA HADI,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
344,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM RAMA HADI,KUNJUNGAN RAWAT INAP,0,ORANG,2019
345,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM RAMA HADI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
346,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM AMIRA,KUNJUNGAN RAWAT JALAN,0,ORANG,2019
347,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM AMIRA,KUNJUNGAN RAWAT INAP,0,ORANG,2019
348,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM AMIRA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
